x,y,z,samples
-2.092,-0.561,16.547,1704802
-2.234,-0.582,16.584,1704803
-2.493,-0.598,16.604,1704804
-2.467,-0.588,16.601,1704805
-1.376,-0.503,16.491,1704806
-1.482,-0.553,16.369,1704807
-1.528,-0.557,16.276,1704808
-1.549,-0.56,16.261,1704809
-1.575,-0.591,16.218,1704810
-1.608,-0.598,16.215,1704811
-1.458,-0.615,16.07,1704812
-1.479,-0.611,16.095,1704813
-1.475,-0.737,15.904,1704814
-1.465,-0.7,15.957,1704815
-3.255,-12.751,1.464,1704839
-3.164,-12.807,1.428,1704840
-3.16,-12.814,1.456,1704841
-3.32,-12.777,1.489,1704842
-3.322,-12.753,1.504,1704843
-4.769,-14.83,9.259,1704844
-4.785,-14.924,8.924,1704845
2.022,-20.702,5.204,1704846
2.021,-20.696,5.204,1704847
-16.35,3.414,13.828,1704848
-15.883,3.21,14.164,1704849
-16.223,3.423,13.855,1704850
-16.405,3.458,13.705,1704851
-16.209,3.407,13.642,1704852
-16.382,3.381,13.616,1704853
-16.34,3.376,13.642,1704854
-8.679,6.499,14.282,1704855
-8.537,6.492,14.326,1704856
-8.546,6.439,14.346,1704857
-8.809,6.441,14.22,1704858
15.157,-7.017,17.832,1705105
15.152,-7.02,17.832,1705106
15.174,-7.017,17.84,1705107
15.159,-7.026,17.825,1705108
15.127,-7.026,17.828,1705109
15.134,-7.025,17.833,1705110
15.15,-7.008,17.822,1705111
15.126,-7.025,17.822,1705112
15.134,-7.01,17.826,1705113
15.124,-7.022,17.832,1705114
15.146,-7.003,17.826,1705115
15.109,-7.027,17.837,1705116
15.114,-7.024,17.83,1705117
15.155,-6.989,17.828,1705118
15.119,-7.019,17.831,1705119
15.115,-7.023,17.821,1705120
0.486,-1.304,28.445,1705375
0.825,-1.326,28.354,1705376
0.347,-1.259,28.508,1705377
0.616,-1.229,28.425,1705378
0.861,-1.34,28.399,1705379
0.825,-1.337,28.35,1705380
0.794,-1.374,28.428,1705381
0.656,-1.354,28.432,1705382
13.222,-5.058,11.735,1706458
13.491,-4.987,11.756,1706460
13.432,-5.042,11.784,1706461
12.959,-4.845,11.481,1706462
13.217,-5.081,11.79,1706463
12.977,-5.059,11.742,1706464
13.106,-5.087,11.785,1706465
12.911,-5.018,11.704,1706466
13.07,-5.095,11.79,1706467
13.225,-5.024,11.784,1706468
13.099,-5.115,11.804,1706469
12.909,-5.066,11.787,1706470
13.045,-5.089,11.781,1706471
12.866,-5.09,11.778,1706472
13.338,-5.001,11.763,1706473
-19.19,13.998,4.546,1706615
-19.211,13.946,4.531,1706616
-19.186,13.98,4.549,1706617
-18.914,14.411,4.64,1706618
-18.932,14.385,4.643,1706619
-18.882,14.464,4.655,1706620
-6.846,-0.887,14.771,1706658
-6.915,-0.811,14.781,1706663
-6.852,-0.881,14.781,1706673
-7.071,-0.628,14.857,1706678
16.102,-4.608,17.283,1706680
-7.094,-0.639,14.865,1706682
-7.029,-0.68,14.833,1706690
-7.064,-0.658,14.859,1706693
-5.449,0.792,17.55,1706695
-7.145,-0.572,14.962,1706702
-7.05,-0.668,14.837,1706711
-7.148,-0.575,14.919,1706715
-7.173,-0.536,15.021,1706720
-7.127,-0.597,14.901,1706725
-7.098,-0.619,14.833,1706730
-6.831,-0.91,14.742,1706735
13.342,5.06,7.405,1707503
13.357,5.056,7.402,1707504
13.412,5.009,7.423,1707505
13.303,5.105,7.387,1707506
12.9,5.749,7.067,1707507
12.872,5.779,7.087,1707508
12.926,5.714,7.078,1707509
12.907,5.728,7.079,1707510
-10.625,4.196,10.665,1707595
-10.626,4.193,10.664,1707596
-9.424,6.347,13.903,1707597
-9.396,6.35,13.926,1707598
7.539,3.275,8.548,1707674
7.531,3.297,8.533,1707675
14.941,4.022,8.081,1707676
14.936,4.054,8.01,1707677
14.477,4.204,8.434,1707678
14.459,4.203,8.425,1707679
14.477,4.203,8.394,1707680
14.49,4.202,8.365,1707681
14.468,4.22,8.358,1707682
15.167,3.797,8.262,1707683
15.05,3.948,8.195,1707684
15.041,3.952,8.174,1707685
-12.134,-7.457,0.392,1707994
-11.236,-18.291,1.629,1707995
-11.664,-17.943,2.138,1707996
-2.441,-7.818,-1.875,1707997
-2.392,-7.762,-1.909,1707998
-11.461,-18.066,1.944,1707999
-2.803,-5.758,-3.732,1708000
-11.347,-18.14,1.922,1708001
-11.574,-18.035,2.134,1708002
-11.444,-18.053,1.994,1708003
7.024,3.714,15.861,1708022
16.108,-4.987,17.377,1708023
16.114,-5.013,17.385,1708024
15.939,-5.085,17.289,1708025
13.445,-4.284,10.88,1708584
13.434,-4.298,10.886,1708585
13.443,-4.292,10.891,1708586
13.435,-4.286,10.887,1708587
13.396,-4.325,10.911,1708588
13.463,-4.286,10.878,1708589
13.457,-4.299,10.889,1708590
13.434,-4.295,10.888,1708591
13.547,-4.272,10.887,1708592
13.462,-4.31,10.898,1708593
13.482,-4.287,10.889,1708594
0.204,19.613,-7.046,1708815
1.392,17.558,-7.366,1708816
-7.969,14.615,-5.728,1708817
1.22,16.96,-7.507,1708818
-8.355,17.147,-6.27,1708819
-7.925,14.93,-5.78,1708820
1.4,17.631,-7.468,1708821
1.112,17.875,-7.33,1708822
-7.888,14.914,-5.797,1708823
1.07,17.924,-7.431,1708824
1.111,17.556,-7.417,1708825
0.258,19.481,-7.146,1708826
-9.123,16.039,-5.379,1708827
-6.398,20.472,-1.739,1708828
-8.591,16.087,-5.699,1708829
-7.96,14.591,-5.744,1708830
22.457,1.333,3.58,1709515
22.346,1.166,3.616,1709516
22.392,1.253,3.613,1709517
22.466,1.313,3.571,1709518
22.372,1.22,3.602,1709519
22.418,1.257,3.601,1709520
22.5,1.316,3.552,1709521
22.419,1.215,3.607,1709522
22.485,1.284,3.594,1709523
22.6,1.438,3.54,1709524
22.471,1.248,3.576,1709525
22.54,1.349,3.557,1709526
22.653,1.459,3.499,1709527
22.589,1.352,3.489,1709528
22.618,1.404,3.511,1709529
22.693,1.569,3.472,1709530
22.604,1.414,3.483,1709531
22.634,1.435,3.487,1709532
22.447,1.285,3.577,1709533
22.354,1.183,3.591,1709534
22.469,1.3,3.596,1709535
22.472,1.299,3.594,1709536
22.382,1.206,3.6,1709537
22.43,1.237,3.588,1709538
22.448,1.264,3.586,1709539
22.386,1.166,3.61,1709540
22.445,1.247,3.597,1709541
22.552,1.372,3.575,1709542
22.471,1.28,3.579,1709543
22.53,1.33,3.575,1709544
22.614,1.462,3.551,1709545
22.541,1.328,3.54,1709546
22.572,1.349,3.535,1709547
22.62,1.454,3.517,1709548
22.595,1.412,3.5,1709549
22.623,1.423,3.512,1709550
22.385,1.216,3.593,1709551
22.334,1.179,3.602,1709552
22.376,1.203,3.607,1709553
22.456,1.328,3.535,1709554
22.475,1.364,3.532,1709555
22.515,1.389,3.488,1709556
22.471,1.333,3.546,1709557
22.485,1.367,3.536,1709558
22.495,1.366,3.503,1709559
22.469,1.312,3.533,1709560
22.493,1.365,3.538,1709561
22.555,1.406,3.506,1709562
22.578,1.399,3.504,1709563
22.576,1.421,3.507,1709564
22.617,1.444,3.469,1709565
22.642,1.426,3.473,1709566
22.66,1.466,3.467,1709567
22.694,1.495,3.435,1709568
22.664,1.457,3.469,1709569
22.68,1.504,3.469,1709570
22.713,1.523,3.419,1709571
22.305,1.199,3.512,1709572
22.375,1.285,3.524,1709573
22.361,1.274,3.517,1709574
22.32,1.195,3.514,1709575
22.394,1.286,3.51,1709576
22.373,1.269,3.51,1709577
22.345,1.204,3.517,1709578
22.406,1.281,3.511,1709579
22.375,1.251,3.515,1709580
22.454,1.291,3.475,1709581
22.451,1.291,3.488,1709583
22.586,1.37,3.396,1709584
22.573,1.409,3.453,1709585
22.537,1.361,3.446,1709586
22.567,1.391,3.432,1709587
22.602,1.469,3.453,1709588
22.592,1.439,3.443,1709589
19.247,10.495,6.979,1709922
19.239,10.503,6.964,1709923
19.248,10.493,6.967,1709924
19.241,10.496,6.969,1709925
19.241,10.501,6.962,1709926
19.236,10.502,6.96,1709927
19.24,10.497,6.957,1709928
19.241,10.495,6.967,1709929
1.585,16.058,23.521,1711849
1.585,16.059,23.521,1711850
1.585,16.057,23.521,1711851
1.583,16.067,23.529,1711853
1.583,16.068,23.528,1711854
22.813,8.491,-8.938,1712007
22.911,8.425,-8.973,1712008
22.658,8.662,-8.901,1712009
22.78,8.408,-8.899,1712010
22.903,8.4,-8.963,1712011
22.838,8.425,-8.934,1712012
22.459,8.287,-8.69,1712013
22.467,8.339,-8.711,1712014
22.512,8.221,-8.705,1712015
22.543,8.2,-8.715,1712016
22.473,8.178,-8.67,1712017
22.417,8.274,-8.663,1712018
22.196,8.345,-8.562,1712019
22.213,8.24,-8.544,1712020
22.199,8.31,-8.554,1712021
22.212,8.31,-8.561,1712022
22.211,8.293,-8.556,1712023
22.23,8.201,-8.544,1712024
2.454,-29.525,3.399,1712118
2.446,-29.529,3.396,1712119
2.439,-29.526,3.392,1712120
2.505,-29.54,3.393,1712121
2.486,-29.526,3.379,1712122
2.48,-29.523,3.359,1712123
2.838,-29.376,3.71,1712124
2.835,-29.373,3.723,1712125
2.855,-29.361,3.756,1712126
2.898,-29.358,3.696,1712127
2.884,-29.364,3.684,1712128
2.877,-29.367,3.69,1712129
1.299,-29.83,4.691,1712130
1.7,-29.692,4.333,1712131
1.459,-29.779,4.507,1712132
1.168,-29.901,4.867,1712133
1.232,-29.872,4.85,1712134
1.195,-29.887,4.873,1712135
1.304,-29.826,4.672,1712136
1.675,-29.705,4.317,1712137
1.457,-29.77,4.558,1712138
1.163,-29.907,4.87,1712139
1.226,-29.874,4.845,1712140
1.188,-29.891,4.874,1712141
1.304,-29.828,4.682,1712142
1.675,-29.708,4.274,1712143
1.48,-29.758,4.576,1712144
1.164,-29.906,4.868,1712145
1.221,-29.877,4.845,1712146
1.186,-29.894,4.861,1712147
2.255,-16.12,4.359,1712267
-16.056,-16.771,0.056,1712268
-12.82,-6.965,-0.055,1712269
-5.992,-9.887,8.871,1712270
13.947,2.427,14.135,1712271
13.958,2.427,14.152,1712272
13.937,2.432,14.136,1712273
13.91,2.428,14.129,1712274
13.881,2.438,14.115,1712275
13.83,2.423,14.065,1712276
13.808,2.452,14.078,1712277
19.74,-1.82,19.742,1712278
19.613,-1.588,19.509,1712279
16.261,0.519,19.448,1712280
16.35,0.503,19.45,1712281
14.272,6.063,17.123,1712282
14.067,6.507,16.939,1712283
13.693,6.77,16.875,1712284
4.755,-10.173,25.212,1714396
4.732,-10.204,25.238,1714397
-10.879,-10.55,13.157,1716663
-10.859,-10.511,13.17,1716664
-10.862,-10.527,13.173,1716665
-10.839,-10.491,13.191,1716666
-10.866,-10.53,13.167,1716667
-10.83,-10.48,13.195,1716668
-10.811,-10.411,13.179,1716669
-10.832,-10.409,13.156,1716670
-10.777,-10.388,13.213,1716671
-10.802,-10.407,13.193,1716672
-10.765,-10.366,13.206,1716673
-10.792,-10.387,13.188,1716674
-8.132,4.006,-3.941,1716722
-8.14,4.045,-3.946,1716724
-8.134,4.027,-3.94,1716725
-8.074,3.778,-3.923,1716726
-8.044,3.683,-3.912,1716727
-8.139,4.047,-3.944,1716728
-8.14,4.062,-3.942,1716729
-8.03,3.654,-3.911,1716730
-8.012,3.595,-3.91,1716731
-8.029,3.64,-3.912,1716732
-8.04,3.661,-3.92,1716733
-7.95,3.399,-3.892,1716734
-7.948,3.39,-3.892,1716735
-8.126,4.002,-3.937,1716736
-8.067,3.793,-3.92,1716737
-8.152,4.118,-3.936,1716738
-8.158,4.107,-3.947,1716739
-8.113,3.941,-3.941,1716740
-7.989,3.516,-3.903,1716741
18.161,4.727,5.158,1716743
18.148,4.664,5.135,1716744
18.151,4.703,5.137,1716745
18.144,4.641,5.065,1716746
18.144,4.702,5.133,1716747
18.171,4.732,5.147,1716748
22.742,3.129,4.906,1716771
22.744,3.092,4.942,1716772
22.607,3.22,4.938,1716773
22.601,3.217,4.948,1716774
22.569,3.239,4.964,1716775
22.59,3.245,4.951,1716776
22.551,3.251,4.952,1716777
22.564,3.247,4.953,1716778
11.223,-7.547,12.339,1716864
11.188,-7.556,12.322,1716865
11.2,-7.546,12.321,1716866
11.273,-7.593,12.372,1716867
11.212,-7.545,12.326,1716868
-3.277,-5.57,-3.782,1716869
-3.284,-5.576,-3.881,1716870
-3.261,-5.58,-3.876,1716871
-3.247,-5.583,-3.868,1716872
-3.209,-5.597,-3.858,1716873
-3.24,-5.586,-3.855,1716874
-3.253,-5.582,-3.873,1716875
24.225,1.591,5.41,1716884
24.23,1.588,5.397,1716885
24.195,1.545,5.266,1716886
24.219,1.593,5.418,1716887
24.17,1.593,5.457,1716888
24.21,1.601,5.426,1716889
-5.218,7.497,26.08,1716945
-4.402,7.894,25.51,1716946
-5.218,7.634,26.017,1716947
-4.334,7.918,25.563,1716948
-4.48,7.127,25.558,1716949
-4.616,7.495,25.467,1716950
3.94,-2.46,2.07,1716951
7.71,-4.365,1.957,1716952
4.166,-2.59,2.023,1716953
3.602,-3.033,1.838,1716955
7.478,-4.37,2.017,1716956
-6.123,-10.694,6.304,1717151
-5.979,-10.616,6.718,1717152
-5.619,-10.246,7.925,1717153
-5.41,-10.211,8.184,1717154
-6.125,-10.693,6.302,1717155
-6.055,-10.637,6.573,1717156
-5.622,-10.255,7.89,1717157
-5.415,-10.185,8.229,1717158
-6.286,-10.635,6.932,1717159
-6,-10.606,6.727,1717160
-5.611,-10.182,8.035,1717161
-5.512,-10.159,8.287,1717162
0.966,-1.316,27.489,1720622
2.304,-2.29,27.404,1720623
4.62,-9.982,25.668,1720808
4.62,-9.98,25.66,1720809
4.626,-9.95,25.635,1720810
4.631,-9.922,25.631,1720811
4.632,-9.911,25.609,1720812
1.798,1.479,-12.25,1722942
8.131,-3.545,-11.017,1722953
-24.574,-8.401,-10.651,1723347
-24.4,-8.428,-10.521,1723348
-24.59,-8.502,-10.626,1723349
-24.473,-8.462,-10.549,1723350
-24.616,-8.424,-10.669,1723351
-24.495,-8.416,-10.583,1723352
7.188,1.632,28.66,1724087
7.185,1.631,28.654,1724088
7.186,1.642,28.662,1724089
7.167,1.665,28.639,1724090
7.169,1.653,28.635,1724091
7.163,1.66,28.626,1724092
7.966,-0.186,4.11,1726301
-1.583,-29.486,5.258,1726302
-1.391,-29.597,5.213,1726303
-1.331,-29.606,5.207,1726304
-1.46,-29.58,5.217,1726305
-1.4,-29.616,5.199,1726306
-1.306,-29.585,5.202,1726307
8.102,-0.193,3.605,1726308
-1.421,-29.357,5.313,1726309
-1.405,-29.614,5.201,1726310
-1.423,-29.62,5.198,1726311
-1.417,-29.574,5.225,1726312
13.311,-8.522,20.775,1726427
13.318,-8.5,20.781,1726428
12.776,-8.04,22.458,1726429
12.779,-8.061,22.432,1726430
12.866,-7.857,19.994,1726431
13.881,-8.67,21.118,1726432
12.989,-8.076,20.142,1726433
13.458,-8.677,21.128,1726434
0.179,-20.409,23.562,1726439
0.18,-20.413,23.563,1726440
0.173,-20.41,23.549,1726441
0.177,-20.407,23.558,1726442
0.179,-20.407,23.563,1726443
0.179,-20.408,23.564,1726444
0.179,-20.41,23.562,1726445
0.178,-20.403,23.561,1726446
0.177,-20.408,23.557,1726447
0.179,-20.411,23.561,1726448
0.178,-20.407,23.561,1726449
0.178,-20.407,23.561,1726450
0.177,-20.408,23.557,1726451
0.179,-20.413,23.559,1726452
0.179,-20.41,23.56,1726453
0.18,-20.412,23.561,1726454
0.18,-20.416,23.557,1726455
0.18,-20.42,23.558,1726456
0.179,-20.406,23.562,1726457
0.171,-20.409,23.54,1726458
0.174,-20.407,23.552,1726459
-11.157,-10.805,12.744,1726460
-11.18,-10.822,12.708,1726461
-11.312,-10.855,12.569,1726462
-11.184,-10.818,12.695,1726463
-11.374,-10.919,12.456,1726464
-11.208,-10.828,12.673,1726465
-11.188,-10.82,12.711,1726466
-11.226,-10.829,12.666,1726467
-11.381,-10.851,12.512,1726468
-11.244,-10.867,12.62,1726469
-11.325,-10.91,12.49,1726470
-11.168,-10.792,12.787,1726471
-11.123,-10.768,12.843,1726472
-11.421,-10.913,12.472,1726473
-11.144,-10.783,12.807,1726474
-11.307,-10.846,12.617,1726475
-11.414,-10.927,12.474,1726476
-5.694,-12.105,11.859,1726611
-5.713,-12.082,11.832,1726612
-4.945,-13.825,12.465,1726613
-5.092,-13.837,12.377,1726614
-4.942,-13.82,12.456,1726615
-4.941,-13.797,12.472,1726616
-5.058,-13.795,12.414,1726617
-4.958,-13.817,12.457,1726618
5.824,-2.215,12.153,1727126
5.994,-2.315,12.086,1727127
6.123,-2.405,12.026,1727128
6.193,-2.398,11.996,1727129
-0.927,28.845,-0.958,1752948
-1.042,28.662,-1.265,1752949
-1.023,28.712,-1.197,1752950
-1.063,28.649,-1.321,1752951
-1.028,28.724,-1.188,1752953
-1.015,28.776,-1.131,1752954
-1.017,28.745,-1.155,1752955
-1.038,28.669,-1.246,1752956
-1.018,28.75,-1.154,1752957
-1.029,28.712,-1.2,1752958
-0.826,28.876,-0.817,1752960
-0.903,28.835,-0.939,1752961
-1.029,28.736,-1.178,1752962
-1.044,28.633,-1.293,1752965
-0.757,28.858,-0.741,1752966
-1.021,28.72,-1.181,1752967
-0.998,28.73,-1.143,1752968
-0.973,28.775,-1.079,1752969
-0.989,28.767,-1.101,1752970
-0.996,28.718,-1.153,1752972
-0.957,28.805,-1.029,1752973
-1.033,28.687,-1.226,1752974
-1.011,28.753,-1.142,1752975
-1.038,28.667,-1.258,1752976
-1.017,28.734,-1.164,1752977
-1.051,28.63,-1.338,1752978
-1.027,28.719,-1.191,1752981
-0.901,28.837,-0.932,1752982
-1.039,28.681,-1.237,1752983
-1.061,28.687,-1.274,1752984
-1.04,28.655,-1.265,1752985
-0.966,28.776,-1.07,1752987
-1.035,28.75,-1.168,1752988
-0.924,28.835,-0.968,1752989
-0.984,28.789,-1.078,1752990
-0.999,28.736,-1.147,1752991
-1.018,28.691,-1.202,1752992
-1.017,28.703,-1.188,1752994
-1.011,28.72,-1.166,1752995
-1.005,28.725,-1.159,1752996
-1.019,28.709,-1.192,1752997
-1.021,28.739,-1.167,1752998
-1.054,28.646,-1.317,1752999
-1.001,28.72,-1.156,1753001
-1.023,28.7,-1.208,1753002
-0.966,28.806,-1.044,1753003
-0.989,28.759,-1.11,1753004
-1.02,28.708,-1.186,1753005
-1.035,28.68,-1.234,1753007
-0.944,28.809,-1.018,1753008
-1.029,28.699,-1.207,1753009
-0.965,28.799,-1.048,1753010
-0.847,28.851,-0.856,1753011
-0.968,28.797,-1.056,1753012
-0.874,28.865,-0.886,1753013
-1.012,28.735,-1.162,1753014
5.171,20.14,-0.153,1753016
-1.021,28.683,-1.218,1753017
-1.035,28.68,-1.237,1753019
-0.934,28.825,-0.992,1753020
-0.899,28.844,-0.927,1753021
-0.917,28.823,-0.967,1753022
-0.977,28.781,-1.083,1753023
-0.984,28.752,-1.111,1753024
-1.022,28.688,-1.207,1753025
-0.92,28.832,-0.968,1753026
-0.976,28.777,-1.081,1753027
-0.899,28.846,-0.928,1753029
-0.881,28.835,-0.912,1753030
-1.019,28.701,-1.197,1753031
-6.595,0.779,19.872,1782881
-6.604,0.79,19.877,1782882
-6.567,0.774,19.855,1782883
-6.616,0.795,19.882,1782884
-3.637,0.824,17.89,1782885
-3.538,0.8,17.792,1782886
-3.657,0.818,17.897,1782887
-4.864,7.138,26.114,1807973
-4.852,7.293,25.907,1807974
-5.584,8.829,26.25,1807975
-4.91,7.165,26.108,1807976
-4.794,7.039,26.04,1807978
-4.841,6.928,26.202,1807979
-4.877,7.046,26.119,1807980
-4.908,7.164,26.074,1807981
-4.832,7.071,26.049,1807982
-4.991,7.276,26.088,1807983
-4.892,7.161,26.135,1807984
-4.98,7.307,25.986,1807985
-4.934,7.099,26.132,1807987
-4.976,7.196,26.117,1807988
-5.69,8.653,26.169,1807989
-5.518,8.827,26.266,1807990
-5.094,7.413,26.081,1807991
-4.941,7.201,26.075,1807992
-5.094,7.444,26.057,1807993
-5.839,8.43,26.432,1807994
-5.852,8.446,26.277,1807995
-5.238,7.65,26.117,1807996
4.683,-0.051,5.51,1807997
3.785,-4.107,1.651,1807998
4.638,-0.057,5.424,1807999
4.657,-0.064,5.471,1808000
4.669,-0.066,5.213,1808001
4.69,-0.037,5.422,1808002
4.652,-0.067,5.462,1808003
4.635,-0.076,5.503,1808004
4.643,-0.089,5.583,1808005
4.66,-0.052,5.422,1808006
4.647,-0.063,5.485,1808008
4.665,-0.052,5.405,1808009
4.687,-0.055,5.461,1808010
4.67,-0.03,5.102,1808011
4.638,-0.069,5.434,1808012
4.625,-0.079,5.449,1808013
4.641,-0.074,5.204,1808014
4.634,-0.064,5.411,1808015
4.605,-0.122,5.542,1808016
15.477,-22.437,4.919,1808017
15.48,-22.439,4.92,1808018
15.667,-22.396,4.861,1808019
15.554,-22.422,4.897,1808020
15.51,-22.427,4.911,1808021
15.511,-22.43,4.913,1808022
15.52,-22.425,4.908,1808023
15.513,-22.429,4.911,1808024
15.575,-22.416,4.893,1808025
16.102,-22.319,4.75,1808026
15.51,-22.431,4.91,1808027
15.466,-22.442,4.924,1808029
15.496,-22.436,4.917,1808030
16.143,-22.308,4.733,1808031
15.801,-22.358,4.812,1808032
16.048,-22.326,4.76,1808033
15.56,-22.419,4.897,1808034
15.634,-22.403,4.876,1808035
15.632,-22.407,4.879,1808036
15.554,-22.422,4.9,1808037
15.464,-22.438,4.927,1808038
15.554,-22.417,4.894,1808039
15.47,-22.439,4.923,1808040
15.405,-22.456,4.945,1808041
10.093,9.021,-1.737,1808042
10.075,9.129,-1.725,1808043
10.06,9.412,-1.717,1808044
10.06,9.247,-1.72,1808045
10.072,9.137,-1.727,1808046
10.066,9.216,-1.723,1808047
10.059,9.383,-1.716,1808048
10.102,8.991,-1.733,1808049
10.068,9.155,-1.728,1808050
10.103,9.007,-1.742,1808051
10.068,9.29,-1.717,1808052
10.064,9.208,-1.722,1808053
10.059,9.621,-1.707,1808054
10.067,9.224,-1.718,1808055
10.06,9.337,-1.716,1808056
10.207,8.661,-1.774,1808057
10.219,8.665,-1.775,1808058
10.222,8.669,-1.788,1808059
10.218,8.672,-1.767,1808060
10.068,9.108,-1.732,1808061
10.207,8.671,-1.764,1808062
10.071,9.069,-1.73,1808063
10.241,8.593,-1.788,1808064
10.133,8.889,-1.739,1808065
10.114,8.897,-1.74,1808066
13.702,-12.527,7.881,1808258
13.834,-12.225,7.787,1808259
7.179,-6.024,11.275,1808260
20.272,-5.387,10.139,1808261
14.7,10.485,10.616,1808860
14.712,10.553,10.608,1808861
14.662,10.585,10.597,1808862
14.617,10.534,10.614,1808863
14.609,10.557,10.594,1808864
14.593,10.553,10.581,1808865
14.628,10.66,10.662,1808866
14.669,10.518,10.623,1808867
14.673,10.534,10.642,1808868
14.905,10.687,10.625,1808869
14.873,10.596,10.519,1808870
14.908,10.587,10.513,1808871
6.617,-16.643,-12.102,1810510
4.566,-18.585,-13.472,1810511
5.11,-17.416,-12.709,1810512
4.689,-18.024,-13.036,1810513
6.235,-15.823,-12.004,1810514
5.98,-18.528,-12.792,1810515
7.275,-16.709,-11.954,1810516
4.601,-18.57,-13.915,1810517
4.73,-18.298,-13.219,1810518
4.942,-18.816,-13.319,1810519
5.993,-18.963,-13.244,1810520
6.927,-16.176,-11.985,1810521
5.379,-17.75,-12.834,1810522
4.74,-18.619,-13.46,1810523
4.816,-18.775,-14.107,1810524
4.825,-19.135,-13.701,1810525
4.626,-18.712,-13.699,1810526
5,-19.509,-13.038,1810527
7.473,-17.044,-11.997,1810528
5.459,-17.227,-12.647,1810529
5.221,-17.772,-12.833,1810530
5.451,-17.595,-12.443,1810531
7.055,-16.317,-11.977,1810532
7.138,-17.332,-12.218,1810533
4.707,-18.18,-13.204,1810534
4.832,-17.665,-12.875,1810535
5.457,-18.178,-12.953,1810536
4.871,-19.586,-13.866,1810537
4.765,-18.868,-13.706,1810538
4.913,-20.116,-14.064,1810539
4.801,-18.981,-13.496,1810540
6.26,-16.606,-12.201,1810541
5.89,-17.217,-12.468,1810542
5.126,-17.541,-12.768,1810543
5.399,-17.497,-12.729,1810544
5.39,-16.986,-12.507,1810545
6.201,-17.51,-12.392,1810546
4.938,-19.559,-13.585,1810547
5.066,-18.905,-13.304,1810548
4.594,-18.578,-13.403,1810549
5.376,-19.978,-13.972,1810550
5.185,-20.305,-13.933,1810551
6.944,-18.379,-12.554,1810552
7.341,-16.948,-12.066,1810553
4.553,-19.702,-14.343,1810554
5.361,-20.684,-14.256,1810555
7.124,-16.855,-12.051,1810556
7.816,-17.005,-11.962,1810557
5.001,-19.349,-13.733,1810558
5.264,-18.63,-13.253,1810559
5.123,-18.759,-13.302,1810560
7.007,-16.092,-11.935,1810561
6.678,-15.763,-11.853,1810562
7.027,-17.047,-12.143,1810563
6.888,-16.466,-12.002,1810564
7.441,-17.84,-12.243,1810565
5.28,-19.318,-14.119,1810566
4.769,-19.072,-13.567,1810567
6.794,-17.394,-12.304,1810568
4.29,-19.9,-14.696,1810569
4.878,-17.055,-12.667,1810570
7.035,-16.49,-12.009,1810571
5.876,-17.913,-12.667,1810572
4.534,-18.978,-13.577,1810573
5.943,-16.624,-12.356,1810574
7.368,-16.169,-11.915,1810575
4.265,-19.059,-13.499,1810576
4.829,-19.49,-13.559,1810577
4.309,-18.574,-13.454,1810578
4.891,-17.61,-12.887,1810579
4.529,-17.562,-12.948,1810580
5.162,-17.632,-12.987,1810581
5.444,-18.498,-13.756,1810582
4.422,-19.202,-13.615,1810583
5.315,-19.129,-13.58,1810584
6.494,-15.594,-11.891,1810585
6.255,-15.622,-11.951,1810586
6.498,-15.476,-11.856,1810587
6.337,-17.084,-12.32,1810588
4.793,-17.83,-12.964,1810589
5.808,-17.589,-12.652,1810590
6.583,-16.272,-12.008,1810591
6.029,-16.107,-12.13,1810592
5.465,-16.476,-12.353,1810593
4.194,-18.836,-13.547,1810594
4.663,-18.714,-13.472,1810595
4.975,-17.12,-12.678,1810596
5.217,-17.224,-12.628,1810597
