x,y,z,samples
9.014,-9.161,-3.983,2579455
9.018,-9.174,-3.977,2579456
9.021,-9.158,-3.998,2579457
9.024,-9.152,-4.001,2579458
9.023,-9.152,-4.002,2579459
9.022,-9.161,-3.994,2579460
9.018,-9.158,-3.994,2579461
-0.617,-11.386,-16.306,2579498
-0.613,-11.383,-16.282,2579499
-0.611,-11.399,-16.267,2579500
-0.607,-11.396,-16.28,2579501
-0.619,-11.386,-16.269,2579502
-10.567,12.643,7.779,2579652
-10.461,12.667,7.857,2579653
-10.447,12.676,7.854,2579654
-10.395,12.675,7.908,2579655
-10.551,12.648,7.819,2579656
-10.453,12.655,7.902,2579657
-10.446,12.658,7.848,2579658
-10.386,12.673,7.939,2579659
14.342,-6.096,16.339,2579683
14.341,-6.096,16.343,2579684
14.367,-6.031,16.415,2579685
14.356,-6.049,16.408,2579686
14.354,-6.075,16.356,2579687
14.359,-6.068,16.355,2579688
14.447,-5.937,16.416,2579689
5.224,1.743,-18.873,2582006
4.909,1.751,-19.167,2582008
5.227,1.735,-18.876,2582010
5.23,1.745,-18.871,2582012
4.892,1.77,-19.146,2582013
5.23,1.745,-18.869,2582015
5.257,1.747,-18.855,2582017
5.223,1.753,-18.864,2582018
5.347,1.838,-18.736,2582019
5.227,1.748,-18.869,2582020
5.204,1.757,-18.885,2582021
5.252,1.754,-18.847,2582023
5.252,1.752,-18.85,2582025
5.283,1.724,-18.851,2582027
5.275,1.73,-18.846,2582030
5.254,1.756,-18.852,2582031
5.291,1.745,-18.842,2582032
4.977,1.751,-19.097,2582033
5.336,1.796,-18.783,2582034
5.255,1.759,-18.844,2582035
5.234,1.727,-18.895,2582036
5.202,1.736,-18.912,2582037
4.978,1.768,-19.081,2582038
5.178,1.867,-18.794,2582039
5.142,1.761,-18.927,2582040
5.223,1.745,-18.87,2582041
4.977,1.759,-19.073,2582042
5.091,1.758,-18.973,2582043
5.242,1.802,-18.817,2582044
5.273,1.746,-18.847,2582047
4.94,1.74,-19.16,2582048
5.62,1.779,-18.715,2582049
5.199,1.747,-18.886,2582050
11.883,4.74,-10.751,2582057
13.306,4.038,-10.447,2582058
13.802,4.466,-8.356,2582059
14.385,3.934,-8.876,2582060
12.423,4.016,-9.786,2582061
14.094,4.122,-8.987,2582062
11.279,6.718,-14.33,2582063
12.522,4.256,-10.102,2582064
12.595,4.105,-9.749,2582065
13.772,3.241,-8.634,2582066
14.181,4.022,-9.354,2582067
14.594,3.978,-8.512,2582068
12.735,4.395,-10.026,2582069
13.01,4.474,-10.206,2582070
14.142,4.088,-9.276,2582071
12.952,4.156,-10.24,2582072
12.982,2.835,-8.83,2582073
12.474,4.139,-10.14,2582074
12.743,3.493,-10.026,2582075
12.64,3.035,-10.048,2582076
12.407,3.939,-9.908,2582077
11.904,3.574,-10.726,2582078
13.146,3.355,-8.708,2582079
12.329,3.613,-10.055,2582080
12.578,3.688,-9.357,2582081
12.948,3.452,-8.855,2582082
12.575,3.47,-10.176,2582083
12.774,2.739,-9.22,2582084
12.712,2.583,-9.758,2582085
12.462,3.209,-9.364,2582086
12.87,2.635,-8.945,2582087
12.844,3.21,-8.963,2582088
13.056,2.885,-9.56,2582089
12.234,3.338,-10.127,2582090
12.626,3.511,-9.347,2582091
12.032,4.052,-10.233,2582092
12.899,3.5,-9.874,2582093
12.926,2.582,-9.242,2582094
12.986,2.4,-9.909,2582095
12.967,2.53,-8.725,2582096
12.213,3.615,-10.183,2582097
13.676,7.597,-5.992,2582098
11.747,4.067,-10.753,2582099
12.742,2.757,-9.102,2582100
12.248,3.713,-10.212,2582101
12.618,3.7,-9.557,2582102
12.125,3.906,-10.355,2582103
13.374,3.114,-9.97,2582104
13.341,3.187,-9.849,2582105
13.021,2.879,-9.407,2582106
13.899,3.43,-9.485,2582107
12.903,2.651,-8.923,2582108
13.073,2.564,-8.667,2582109
12.687,3.289,-8.89,2582110
13.714,3.364,-9.05,2582111
13.549,3.053,-9.346,2582112
12.915,2.826,-9.275,2582113
12.905,2.891,-9.222,2582114
12.462,3.983,-10.692,2582115
13.229,3.192,-9.771,2582116
12.744,4.1,-9.669,2582117
12.829,2.731,-9.435,2582118
13.335,3.008,-9.996,2582119
13.117,2.911,-9.697,2582120
13.094,2.926,-9.638,2582121
12.595,4.171,-10.11,2582122
13.02,2.812,-8.888,2582123
13.135,3.187,-10.247,2582124
13.058,3.559,-10.365,2582125
13.348,3.107,-9.847,2582126
13.289,3.086,-9.835,2582127
13.288,3.123,-9.878,2582128
12.822,2.764,-9.114,2582129
13.127,2.484,-8.872,2582130
13.013,3.848,-9.621,2582131
12.477,3.013,-9.82,2582132
13.614,2.961,-8.97,2582133
12.804,2.885,-9.46,2582134
13.493,3.12,-8.334,2582135
13.058,2.566,-8.462,2582136
13.193,2.729,-8.681,2582137
12.453,3.948,-9.858,2582138
12.293,3.61,-10.152,2582139
13.284,3.066,-9.94,2582140
12.945,2.773,-8.746,2582141
13.563,2.359,-9.22,2582142
14.996,5.111,-13.941,2582143
13.42,2.862,-9.256,2582144
13.269,5.323,-7.379,2582145
13.541,3.985,-8.991,2582146
13.234,2.593,-10.006,2582147
14.145,3.646,-8.138,2582148
13.105,2.637,-9.534,2582149
13.431,3.013,-8.735,2582150
13.799,3.772,-9.011,2582151
13.713,3.352,-8.41,2582152
12.946,3.736,-9.483,2582153
13.157,3.79,-8.907,2582154
13.37,3.334,-9.021,2582155
13.816,3.206,-8.987,2582156
13.256,3.262,-9.576,2582157
13.296,3.398,-9.736,2582158
12.54,4.355,-9.695,2582159
13.958,3.615,-9.072,2582160
13.099,3.013,-9.711,2582161
13.643,3.948,-9.094,2582162
13.545,2.914,-8.683,2582163
13.997,4.016,-8.11,2582164
13.166,2.55,-9.041,2582165
12.823,2.61,-9.718,2582166
5.93,-3.315,2.116,2582167
12.825,2.846,-9.538,2582168
13.542,2.718,-8.673,2582169
13.719,3.128,-8.437,2582170
13.881,3.663,-8.692,2582171
14.148,7.653,-5.267,2582172
14.004,3.517,-8.24,2582173
13.053,2.664,-9.821,2582174
13.483,2.837,-8.879,2582175
13.607,3.69,-8.966,2582176
13.617,3.042,-9.169,2582177
13.101,2.895,-8.545,2582178
12.425,4.094,-9.839,2582179
13.462,2.736,-8.94,2582180
13.058,2.824,-9.61,2582181
13.391,4.854,-7.633,2582182
13.525,2.758,-8.506,2582183
13.398,3.81,-9.005,2582184
14.105,3.512,-8.574,2582185
13.446,3.466,-9.231,2582186
13.663,3.337,-8.906,2582187
13.291,2.852,-8.538,2582188
13.288,2.791,-9.61,2582189
13.854,2.867,-10.056,2582190
12.002,3.882,-10.403,2582191
13.234,3.171,-10.214,2582192
12.733,3.363,-9.977,2582193
12.353,3.22,-10.013,2582194
12.064,4.073,-10.405,2582195
12.144,4.01,-10.315,2582196
12.672,3.615,-10.39,2582197
13.009,2.871,-10.156,2582198
12.339,3.419,-9.944,2582199
11.942,4.026,-10.401,2582200
10.892,3.592,-11.634,2582201
12.795,3.202,-10.061,2582202
12.622,4.164,-10.307,2582203
12.257,3.951,-10.299,2582204
13.318,3.214,-10.065,2582205
13.208,2.952,-9.961,2582206
12.209,3.713,-10.173,2582207
13.345,2.877,-9.885,2582208
12.49,4.057,-10.567,2582209
13.516,2.723,-8.573,2582210
12.676,3.226,-9.78,2582211
12.964,2.811,-9.453,2582212
12.253,3.679,-10.153,2582213
12.929,3.533,-10.318,2582214
12.227,3.632,-10.087,2582215
13.126,2.989,-9.982,2582216
12.942,2.87,-9.337,2582217
13.822,4.802,-7.819,2582218
12.191,3.958,-10.246,2582219
12.32,4.119,-10.296,2582220
13.005,2.838,-9.748,2582221
12.327,3.374,-10.046,2582222
12.138,3.85,-10.674,2582223
13.437,3.157,-9.389,2582224
12.266,4.129,-9.805,2582225
12.861,4.327,-9.721,2582226
12.892,3.187,-9.884,2582227
13.262,3.438,-9.322,2582228
14.118,3.665,-9.319,2582229
12.445,4.1,-10.085,2582230
12.74,3.911,-9.727,2582231
12.537,3.798,-10.011,2582232
11.486,3.964,-11.023,2582233
11.911,4.06,-10.547,2582234
13.885,3.945,-9.748,2582235
11.977,3.999,-10.445,2582236
12.17,3.741,-10.195,2582237
13.015,3.31,-8.876,2582238
12.957,3.212,-9.759,2582239
12.373,4.179,-10.225,2582240
12.721,4.227,-9.959,2582241
12.991,2.968,-9.68,2582242
12.424,3.799,-9.907,2582243
12.364,3.741,-10.149,2582244
12.392,4.01,-10.151,2582245
12.225,4.289,-10.283,2582246
12.374,4.034,-10.066,2582247
12.098,3.952,-10.436,2582248
12.573,3.849,-9.891,2582249
12.781,3.54,-9.556,2582250
12.854,2.876,-9.087,2582251
14.062,3.994,-8.973,2582252
13.532,3.465,-9.352,2582253
12.231,3.823,-10.094,2582254
13.4,3.059,-8.873,2582255
12.499,3.566,-10.059,2582256
12.881,3.244,-8.856,2582257
12.824,3.809,-10.128,2582258
13.611,3.212,-9.27,2582259
12.334,4.244,-10.317,2582260
12.873,3.025,-9.666,2582261
13.448,3.731,-9.007,2582262
12.935,3.515,-9.525,2582263
4.381,-3.368,0.797,2582264
12.955,3.609,-9.818,2582265
12.277,4.053,-10.183,2582266
12.881,2.973,-9.12,2582267
13.257,3.481,-9.429,2582268
13.116,4.133,-9.483,2582269
13.013,2.599,-9.08,2582270
12.364,3.907,-10.021,2582271
14.175,3.777,-9.233,2582272
11.104,1.458,-4.876,2582273
12.991,2.368,-9.769,2582274
12.763,3.837,-9.906,2582275
13.261,3.587,-10.13,2582276
14.304,3.989,-9.315,2582277
14.241,3.55,-9.148,2582278
14.342,3.891,-9.225,2582279
13.889,3.823,-8.897,2582280
13.996,4.014,-9.349,2582281
14.06,3.863,-9.37,2582282
13.851,3.992,-9.297,2582283
13.03,3.922,-8.875,2582284
13.958,3.343,-9.163,2582285
13.961,4.236,-9.631,2582286
13.67,3.72,-8.938,2582287
13.597,3.713,-8.849,2582288
13.513,3.841,-9.687,2582289
13.398,3.286,-8.784,2582290
13.628,3.537,-8.859,2582291
13.34,3.506,-9.207,2582292
13.438,4.096,-9.398,2582293
13.459,3.746,-9.118,2582294
13.448,3.65,-9.796,2582295
13.929,3.905,-9.532,2582296
13.476,3.425,-9.026,2582297
13.837,3.413,-9.511,2582298
13.456,3.679,-9.159,2582299
13.761,4.062,-9.501,2582300
4.567,-17.2,15.637,2582330
4.624,-17.05,15.53,2582331
-26.586,2.926,-8.293,2582426
16.162,-1.235,15.706,2583628
16.162,-1.253,15.814,2583629
16.205,-1.32,15.784,2583630
16.21,-1.348,15.77,2583631
16.191,-1.285,15.835,2583632
16.191,-1.307,15.799,2583633
16.299,-1.33,15.896,2583634
16.228,-1.309,15.905,2583635
15.865,-0.885,15.569,2583636
15.895,-0.996,15.559,2583637
16.179,-1.183,15.529,2583638
16.164,-1.058,15.412,2583639
16.184,-1.154,15.53,2583640
16.1,-1.265,15.465,2583641
16.105,-1.258,15.455,2583642
16.109,-1.244,15.423,2583643
16.138,-1.087,15.509,2583645
4.756,1.968,0.42,2583649
6.372,-4.365,-1.78,2583651
4.795,1.887,0.443,2583653
4.727,1.957,0.408,2583654
5.848,1.559,0.898,2583655
6.287,-3.882,-1.74,2583656
6.323,-4.235,-1.542,2583658
4.758,1.966,0.419,2583659
5.175,1.823,0.63,2583661
5.462,1.783,0.762,2583662
6.251,-3.825,-1.784,2583664
4.774,1.936,0.43,2583665
4.755,1.949,0.419,2583666
4.756,1.933,0.426,2583667
6.335,-4.165,-1.577,2583668
4.756,1.953,0.419,2583669
4.813,1.951,0.449,2583670
4.703,1.967,0.393,2583671
4.733,1.959,0.412,2583672
5.202,1.909,0.642,2583673
4.776,1.947,0.431,2583675
4.794,1.944,0.439,2583676
5.424,1.847,0.745,2583678
4.755,1.963,0.417,2583679
4.791,1.941,0.439,2583681
4.791,1.949,0.439,2583682
4.763,1.948,0.41,2583683
4.758,1.965,0.422,2583684
4.753,1.959,0.413,2583685
4.82,1.962,0.449,2583686
4.766,1.964,0.425,2583687
4.758,1.957,0.421,2583688
5.607,1.787,0.821,2583689
4.737,1.956,0.412,2583690
6.38,-4.306,-1.694,2583691
4.75,1.959,0.417,2583693
4.762,1.955,0.423,2583695
4.748,1.962,0.416,2583696
5.686,1.743,0.842,2583697
4.795,1.953,0.441,2583698
5.716,1.712,0.858,2583699
4.76,1.962,0.42,2583700
4.757,1.964,0.418,2583701
4.813,1.945,0.448,2583702
5.25,1.802,0.661,2583703
4.746,1.956,0.415,2583705
4.774,1.961,0.425,2583706
4.776,1.964,0.429,2583707
4.768,1.965,0.427,2583708
-26.562,2.922,-8.288,2583709
4.756,1.961,0.419,2583710
4.757,1.966,0.419,2583711
4.759,1.963,0.423,2583712
4.744,1.955,0.409,2583714
4.753,1.961,0.412,2583715
4.782,1.958,0.433,2583716
4.772,1.961,0.428,2583718
4.799,1.957,0.442,2583719
4.757,1.96,0.417,2583720
4.84,1.949,0.462,2583723
4.787,1.943,0.435,2583724
4.755,1.955,0.417,2583725
4.754,1.956,0.419,2583726
2.217,-10.586,-20.503,2584758
2.216,-10.575,-20.514,2584759
2.18,-10.531,-20.635,2584760
2.209,-10.585,-20.514,2584761
2.203,-10.572,-20.531,2584762
2.165,-10.527,-20.65,2584763
8.415,-12.828,-10.435,2584764
8.423,-12.841,-10.429,2584765
8.413,-12.818,-10.436,2584766
8.425,-12.833,-10.432,2584767
8.43,-12.806,-10.443,2584768
5.873,-12.645,-11.935,2584769
6.13,-12.699,-11.765,2584770
6.15,-12.715,-11.715,2584771
8.521,-12.837,-10.437,2584772
8.553,-12.855,-10.423,2584773
8.546,-12.842,-10.429,2584774
8.527,-12.827,-10.456,2584775
8.529,-12.825,-10.448,2584776
-4.332,-1.41,6.867,2585313
-4.362,-1.412,6.813,2585314
10.691,0.665,8.933,2585315
-4.372,-1.088,6.959,2585316
-4.4,-1.396,6.735,2585317
-4.348,-1.361,6.867,2585318
-4.225,-1.007,7.301,2585319
-4.251,-1.053,7.208,2585320
-4.39,-1.273,6.821,2585321
-4.296,-1.153,7.069,2585322
-11.745,7.705,1.325,2585729
-11.755,7.71,1.328,2585730
-11.783,7.723,1.371,2585731
-11.78,7.73,1.369,2585732
-11.756,7.725,1.333,2585733
-11.787,7.743,1.382,2585734
-11.759,7.732,1.355,2585735
-11.734,7.703,1.295,2585736
-11.744,7.697,1.326,2585737
-11.721,7.68,1.288,2585738
-11.726,7.702,1.289,2585739
-11.714,7.686,1.277,2585740
-11.731,7.694,1.307,2585741
-11.731,7.7,1.304,2585742
-11.729,7.703,1.295,2585743
-11.745,7.704,1.327,2585744
-11.744,7.711,1.317,2585745
-11.713,7.677,1.284,2585746
-2.492,16.553,-9.2,2585762
-2.599,16.657,-9.295,2585763
-2.597,16.656,-9.288,2585765
-2.444,16.517,-9.161,2585766
-2.605,16.659,-9.299,2585767
-2.589,16.647,-9.292,2585769
-2.575,16.64,-9.273,2585771
-2.444,16.518,-9.17,2585772
-2.59,16.654,-9.307,2585773
-2.493,16.553,-9.249,2585774
-2.586,16.643,-9.341,2585775
-2.519,16.571,-9.237,2585776
-2.591,16.649,-9.336,2585777
-2.546,16.601,-9.27,2585778
-2.448,16.515,-9.202,2585780
-2.596,16.653,-9.351,2585781
-2.569,16.622,-9.318,2585783
-2.478,16.54,-9.226,2585784
-2.543,16.6,-9.307,2585785
4.691,-18.608,17.081,2585888
5.335,-18.262,16.987,2585889
4.924,-18.423,16.88,2585890
6.088,-18.069,17.316,2585891
4.938,-18.418,16.861,2585892
5.927,-18.089,17.213,2585893
5.162,-18.306,16.866,2585894
6.362,-18.021,17.444,2585895
8.057,-17.586,17.984,2585896
8.08,-17.592,18.031,2585897
8.117,-17.557,18,2585898
8.129,-17.578,18.067,2585899
7.929,-17.701,17.928,2585900
8.096,-17.569,18.01,2585901
8.152,-17.559,18.032,2585902
8.166,-17.588,18.068,2585903
8.176,-17.586,18.048,2585904
8.476,-17.443,18.113,2585905
8.627,-17.336,18.122,2585906
8.657,-17.288,18.094,2585907
8.12,-17.611,18.118,2585908
8.236,-17.565,18.2,2585909
8.181,-17.561,18.113,2585910
8.246,-17.536,18.158,2585911
8.162,-17.584,18.124,2585912
7.93,-17.668,17.918,2585913
8.122,-17.591,18.056,2585914
8.068,-17.644,18.069,2585915
8.029,-17.64,18.026,2585916
8.239,-17.559,18.152,2585917
8.2,-17.56,18.116,2585918
8.278,-17.539,18.192,2585919
4.403,-18.796,17.365,2585920
4.404,-18.795,17.364,2585921
4.369,-18.798,17.361,2585922
4.375,-18.798,17.361,2585923
4.397,-18.799,17.366,2585924
4.367,-18.797,17.359,2585925
4.361,-18.799,17.358,2585926
4.386,-18.796,17.36,2585927
4.388,-18.794,17.361,2585928
4.369,-18.796,17.357,2585929
4.367,-18.79,17.353,2585930
4.358,-18.787,17.35,2585931
4.4,-18.797,17.368,2585932
4.442,-18.797,17.372,2585933
4.398,-18.8,17.369,2585934
4.419,-18.799,17.372,2585935
4.399,-18.8,17.369,2585936
4.389,-18.799,17.367,2585937
4.38,-18.798,17.363,2585938
4.377,-18.796,17.359,2585939
4.385,-18.797,17.363,2585940
4.425,-18.796,17.369,2585941
4.403,-18.796,17.366,2585942
4.423,-18.795,17.369,2585943
10.742,-5.565,16.528,2586563
10.743,-5.566,16.531,2586564
10.741,-5.583,16.556,2586565
10.421,-5.203,16.642,2586566
10.406,-5.193,16.664,2586567
10.404,-5.194,16.658,2586568
10.399,-5.363,16.541,2586569
10.438,-5.378,16.493,2586571
-20.599,5.03,8.922,2586886
-20.645,5.121,8.981,2586887
-20.668,5.13,9,2586888
-20.623,5.013,8.898,2586889
-20.575,4.975,8.845,2586890
-20.582,4.994,8.848,2586891
13.752,-11.405,-18.46,2586917
13.746,-11.395,-18.448,2586918
13.742,-11.415,-18.452,2586919
11.081,-11.989,-20.897,2586920
11.027,-12.012,-20.919,2586921
11.118,-11.955,-20.861,2586922
9.629,-6.503,20.701,2587049
9.62,-6.503,20.716,2587050
9.63,-6.501,20.7,2587051
9.666,-6.552,20.738,2587052
9.649,-6.539,20.734,2587053
9.651,-6.533,20.721,2587054
-10.44,16.266,12.149,2587647
-10.252,16.26,12.135,2587648
-10.273,16.262,12.135,2587649
-10.115,16.091,12.086,2587650
-10.352,16.27,12.131,2587651
-10.404,16.272,12.135,2587652
-7.826,5.997,4.615,2587653
-7.803,5.983,4.526,2587654
-7.834,6.003,4.645,2587655
-7.848,6.016,4.704,2587656
-7.843,6.012,4.669,2587657
-7.859,6.032,4.781,2587658
-8.066,6.498,9.217,2587659
-8.007,6.431,9.201,2587660
-8.03,6.441,9.195,2587661
-8.221,6.729,9.262,2587662
-8.213,6.709,9.231,2587663
-8.224,6.733,9.283,2587664
-8.224,6.219,9.285,2587665
-8.012,6.427,9.217,2587666
-8.175,6.232,9.277,2587667
-8.297,6.85,9.355,2587668
-8.334,6.812,9.321,2587669
-8.305,6.638,9.315,2587670
16.317,-7.787,6.549,2587672
16.31,-7.807,6.529,2587673
16.299,-7.86,6.534,2587674
16.305,-7.818,6.517,2587675
16.279,-7.842,6.506,2587676
16.333,-7.851,6.525,2587677
16.28,-7.859,6.479,2587678
16.308,-7.835,6.481,2587679
16.297,-7.835,6.52,2587680
16.325,-7.819,6.523,2587681
16.281,-7.838,6.502,2587682
-1.49,18.804,7.776,2587683
-1.483,18.8,7.775,2587684
-1.488,18.802,7.775,2587685
-1.554,18.753,7.819,2587686
-1.557,18.735,7.818,2587687
-1.571,18.744,7.828,2587688
-1.397,20.561,9.328,2587689
-1.395,20.592,9.355,2587690
-1.39,20.61,9.366,2587691
-1.428,18.791,7.708,2587692
-1.426,18.788,7.706,2587693
-1.431,18.778,7.721,2587694
-1.406,20.474,9.254,2587695
-1.461,19.005,7.923,2587696
-1.426,18.792,7.718,2587697
16.252,21.534,-3.62,2587704
16.147,21.621,-3.6,2587707
16.046,21.708,-3.561,2587709
16.381,21.425,-3.67,2587710
16.206,21.581,-3.611,2587711
16.251,21.531,-3.622,2587712
16.309,21.485,-3.658,2587713
15.857,21.825,-3.444,2587717
15.85,21.829,-3.429,2587719
15.849,21.836,-3.455,2587721
15.75,21.891,-3.388,2587722
15.755,21.892,-3.399,2587723
15.984,21.745,-3.517,2587725
16.21,21.578,-3.614,2587726
16.222,21.569,-3.628,2587727
16.309,21.466,-3.613,2587728
16.132,21.635,-3.575,2587729
16.309,21.471,-3.651,2587731
16.205,21.578,-3.614,2587733
16.675,21.109,-3.535,2587735
16.106,21.647,-3.598,2587736
15.793,21.864,-3.406,2587737
16.032,21.708,-3.531,2587738
16.157,21.609,-3.594,2587739
15.844,21.837,-3.441,2587740
15.944,21.769,-3.487,2587741
16.267,21.528,-3.631,2587742
16.31,21.494,-3.643,2587743
16.026,21.712,-3.532,2587744
15.942,21.769,-3.486,2587745
16.348,21.445,-3.615,2587746
16.237,21.554,-3.63,2587750
15.995,21.736,-3.518,2587751
15.979,21.745,-3.51,2587752
15.986,21.74,-3.517,2587753
15.817,21.852,-3.432,2587754
16.278,21.505,-3.631,2587758
16.053,21.693,-3.542,2587759
16.26,21.531,-3.643,2587760
15.738,21.901,-3.39,2587761
16.261,21.527,-3.624,2587762
16.288,21.517,-3.654,2587766
15.716,21.916,-3.367,2587769
15.633,21.957,-3.314,2587770
16.171,21.602,-3.601,2587771
15.923,21.784,-3.48,2587772
16.115,21.647,-3.571,2587773
16.09,21.665,-3.557,2587774
16.373,21.426,-3.664,2587775
16.029,21.71,-3.535,2587777
16.153,21.619,-3.597,2587778
16.07,21.688,-3.572,2587779
15.811,21.856,-3.425,2587780
15.983,21.744,-3.515,2587781
16.206,21.581,-3.619,2587783
16.125,21.646,-3.584,2587785
15.983,21.743,-3.515,2587786
15.956,21.759,-3.491,2587787
16.388,21.428,-3.665,2587788
16.055,21.692,-3.551,2587789
15.993,21.737,-3.515,2587791
15.833,21.84,-3.41,2587793
16.023,21.713,-3.527,2587794
16.018,21.719,-3.523,2587797
14.465,22.707,-1.932,2587800
14.213,22.697,-2.321,2587801
14.402,22.706,-2.091,2587802
14.209,22.71,-2.261,2587803
14.041,22.69,-2.47,2587804
14.199,22.712,-2.296,2587806
14.249,22.645,-2.444,2587810
14.293,22.676,-2.279,2587811
14.03,22.683,-2.486,2587812
14.199,22.692,-2.355,2587817
14.187,22.639,-2.502,2587818
14.271,22.717,-2.173,2587819
14,22.674,-2.523,2587820
14.344,22.709,-2.154,2587822
14.492,22.588,-2.412,2587823
14.048,22.687,-2.475,2587826
14.01,22.676,-2.491,2587827
15.897,21.799,-3.337,2587829
15.979,21.746,-3.46,2587831
14.482,22.671,-2.101,2587832
14.105,22.683,-2.44,2587833
14.469,22.729,-1.935,2587834
14.298,22.738,-2.091,2587835
14.063,22.675,-2.496,2587836
14.036,22.675,-2.516,2587837
14.391,22.683,-2.179,2587838
14.678,22.543,-2.379,2587839
14.483,22.665,-2.051,2587840
14.385,22.739,-2.002,2587841
14.456,22.684,-2.114,2587842
14.275,22.706,-2.201,2587843
14.074,22.677,-2.485,2587844
14.375,22.693,-2.162,2587846
14.498,22.65,-2.015,2587848
14.348,22.744,-2.039,2587849
14.451,22.664,-2.187,2587850
14.282,22.726,-2.142,2587851
14.058,22.681,-2.475,2587852
14.274,22.642,-2.43,2587853
14.355,22.712,-2.102,2587854
14.443,22.721,-1.972,2587856
14.062,22.688,-2.459,2587857
14.123,22.688,-2.416,2587858
14.217,22.707,-2.267,2587859
14.083,22.689,-2.445,2587860
14.356,22.729,-2.104,2587861
14.228,22.707,-2.267,2587862
14.475,22.672,-2.055,2587863
14.469,22.68,-1.922,2587864
14.265,22.692,-2.266,2587865
13.984,22.694,-2.499,2587867
14.064,22.672,-2.495,2587868
14.487,22.596,-2.382,2587869
14.315,22.682,-2.252,2587870
14.451,22.628,-2.304,2587873
14.334,22.584,-2.573,2587874
14.142,22.677,-2.418,2587875
14.062,22.667,-2.51,2587876
14.411,22.663,-2.253,2587878
14.388,22.612,-2.427,2587881
14.466,22.636,-2.282,2587882
14.114,22.674,-2.46,2587884
14.456,22.577,-2.469,2587885
14.207,22.707,-2.289,2587886
15.01,22.295,-1.749,2587888
14.136,22.682,-2.418,2587889
14.171,22.698,-2.33,2587891
14.042,22.661,-2.523,2587892
16.178,21.604,-3.619,2587896
15.791,21.87,-3.407,2587898
15.91,21.79,-3.457,2587899
15.233,22.197,-3.013,2587900
15.742,21.899,-3.365,2587901
16.2,21.588,-3.627,2587904
15.545,22.022,-3.269,2587905
15.875,21.819,-3.466,2587906
15.245,22.189,-3.021,2587908
15.846,21.839,-3.457,2587912
16.374,21.436,-3.661,2587915
15.563,22.004,-3.27,2587916
15.898,21.804,-3.476,2587917
15.893,21.805,-3.472,2587920
15.341,22.127,-3.138,2587921
15.053,22.273,-2.959,2587923
15.234,22.196,-3.007,2587924
15.879,21.814,-3.43,2587926
15.365,22.117,-3.131,2587931
15.904,21.795,-3.473,2587932
16.154,21.616,-3.595,2587936
15.73,21.911,-3.385,2587937
15.916,21.791,-3.482,2587938
15.179,22.219,-2.978,2587939
15.184,22.218,-3.012,2587940
15.838,21.838,-3.426,2587941
16.053,21.69,-3.546,2587942
16.279,21.509,-3.657,2587943
15.989,21.743,-3.53,2587944
15.757,21.896,-3.401,2587945
14.934,22.326,-2.896,2587947
15.187,22.214,-3.017,2587948
15.638,21.97,-3.304,2587950
15.373,22.117,-3.131,2587956
15.713,21.919,-3.357,2587957
16.307,21.494,-3.657,2587959
16.121,21.646,-3.588,2587960
15.44,22.075,-3.197,2587961
15.527,22.029,-3.242,2587962
15.717,21.926,-3.361,2587964
15.992,21.733,-3.507,2587966
15.797,21.863,-3.405,2587967
16.269,21.526,-3.637,2587968
15.854,21.832,-3.446,2587969
15.918,21.79,-3.486,2587970
15.546,22.023,-3.216,2587971
15.248,22.186,-3.017,2587972
15.489,22.055,-3.179,2587973
16.001,21.741,-3.521,2587974
16.166,21.603,-3.595,2587978
15.107,22.274,-2.872,2587979
15.18,22.242,-2.93,2587980
15.942,21.768,-3.474,2587981
15.855,21.83,-3.416,2587982
15.207,22.225,-2.959,2587987
15.452,22.079,-3.157,2587988
16.033,21.709,-3.533,2587989
14.944,22.397,-2.655,2587992
14.48,22.656,-2.227,2587993
14.586,22.699,-1.92,2587995
14.395,22.695,-2.158,2587996
14.456,22.608,-2.405,2587997
14.788,22.482,-2.47,2587998
14.526,22.736,-1.562,2587999
14.509,22.682,-2.119,2588001
14.84,22.405,-2.694,2588002
14.2,22.623,-2.543,2588003
14.115,22.679,-2.444,2588004
14.41,22.598,-2.464,2588005
14.416,22.618,-2.402,2588006
14.904,22.411,-2.584,2588008
14.475,22.639,-2.29,2588009
14.398,22.577,-2.538,2588010
14.432,22.587,-2.488,2588011
14.129,22.631,-2.537,2588012
14.48,22.705,-2.016,2588013
14.576,22.629,-2.224,2588014
